111111111,Fresh Fruit Salad,Regular Small,3.5,Regular Medium,4,Regular Large,4.5,Regular Xlarge,8,Special Small,4,Special Medium,4.5,Special Large ,5.5,Special Xlarge,10,Big Tray for Party,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222222222,Tyson Bees,Koran BBQ Beef Short Ribs Tacos,3,Thai Basil chicken Tacos,3,Edamame Tacos,3,Korean Beef Short Rib and Kimchi Burrito,5,Grilled BBQ Lemongrass Pork Bahn Mi sandwich,5,Steamed Pork Buns,3,Curry of The Week over Rice,6,BBQ Lemongrass Pork over Rice,6,Thai Basil chicken Over Rice,6,O.G Dog,5,Bee Dog,3,Kimchi Dog,3,Thai BBQ Chicken Wrap,6,Tofu Wrap,5,,,,,,,,,,,,,,,,,,,,,,,,
333333333,King's Wok Chinese Food,Vegetable LoMein,4.5,Chicken Lo Mein,4.5,Pork Lo Mein,4.5,Beef Lo Mein,4.5,Shrimp Lo Mein,4.5,Sub Gum Lo Mein,5,Singapore Noodle,5,Vegetable Fried Rice,4,Chicken Fried Rice,4,Pork Fried Rice,4,Shrimp Fried Rice,4,Beef Fried Rice,4,Sub Gum Fried Rice,4.5,Vegetable Chow Fun ,5,Chicken Chow Fun,5,Pork Chow Fun,5,Beef Chow fun,5,Shrimp Chow Fun,5,Sub gum Chow Fun,5,Vegetable Egg Foo young,5,Chicken Egg Foo Young,5,Pork Egg Foo Young,5,Beef Egg Foo young,5,Shrimp Egg foo young,5,Sub Gum Egg Foo Young,5,,
111111111,Fresh Fruit Salaad,Regular Small,3.5,Regular Medium,4,Regular Large,4.5,Regular Xlarge,8,Special Small,4,Special Medium,4.5,Special Large ,5.5,Special Xlarge,10,Big Tray for Party,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111111111,Fresh Fruit Salad,Small regular,3.5,Small Regular,4,Large Regular,4.5,Xlarge regular,8,Small Speical,4,Special Medium,4.5,Special Large ,5.5,Special Xlarge,10,Big Tray for Party,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222222222,Tyson Bees,Korean BBQ Beef Short Ribs Tacos,3,Thai chicken Tacos,3,Edamame Tacos,3,Korean BBQ Beef Short Rib and Kimchi Burrito,5,Grilled BBQ Lemongrass Pork Bahn Mi sandwich,5,Steamed Pork Buns,3,Curry of The Week over Rice,6,BBQ Lemongrass Pork over Rice,6,Thai Basil chicken Over Rice,6,O.G Dog,5,Bee Dog,3,Kimchi Dog,3,Thai BBQ Chicken Wrap,6,Tofu Wrap,5,,,,,,,,,,,,,,,,,,,,,,,,
333333333,King's Wok Chinese Food,Vegetable LoMein,4.5,Chicken Lo Mein,4.5,Pork Lo Mein,4.5,Beef Lo Mein,4.5,Shrimp Lo Mein,4.5,Sub Gum Lo Mein,5,Singapore Noodle,5,Vegetable Fried Rice,4,Chicken Fried Rice,4,Pork Fried Rice,4,Shrimp Fried Rice,4,Beef Fried Rice,4,Sub Gum Fried Rice,4.5,Vegetable Chow Fun ,5,Chicken Chow Fun,5,Pork Chow Fun,5,Beef Chow fun,5,Shrimp Chow Fun,5,Sub gum Chow Fun,5,Vegetable Egg Foo young,5,Chicken Egg Foo Young,5,Pork Egg Foo Young,5,Beef Egg Foo young,5,Shrimp Egg foo young,5,Sub Gum Egg Foo Young,5,,
222222222,Tyson Bee's,Korean BBQ Beef Short Ribs Tacos,3,Thai Basil chicken Tacos,3,Edamame Tacos,3,Korean BBQ Beef Short Rib and Kimchi Burrito,5,Grilled BBQ Lemongrass Pork Bahn Mi sandwich,5,Steamed Pork Buns,3,Curry of The Week over Rice,6,BBQ Lemongrass Pork over Rice,6,Thai Basil chicken Over Rice,6,O.G Dog,5,Bee Dog,3,Kimchi Dog,3,Thai BBQ Chicken Wrap,6,Tofu Wrap,5,,,,,,,,,,,,,,,,,,,,,,,,
333333333,King's Wok Chinese Food,Vegetable LoMein,4.5,Chicken Lo Mein,4.5,Pok Lo Mein,4.5,Beef Lo Mein,4.5,Shrimp Lo Mein,4.5,Sub Gum Lo Mein,5,Singapore Noodle,5,Vegetable Fried Rice,4,Chicken Fried Rice,4,Pork Fried Rice,4,Shrimp Fried Rice,4,Beef Fried Rice,4,Sub Gum Fried Rice,4.5,Vegetable Chow Fun ,5,Chicken Chow Fun,5,Pork Chow Fun,5,Beef Chow fun,5,Shrimp Chow Fun,5,Sub gum Chow Fun,5,Vegetable Egg Foo young,5,Chicken Egg Foo Young,5,Pork Egg Foo Young,5,Beef Egg Foo young,5,Shrimp Egg foo young,5,Sub Gum Egg Foo Young,5,,
