https://dl.dropboxusercontent.com/u/17481094/14foodtruck_5.jpg	Lyn's Breakfast & Lunch	{'steak soecial': 5.75, 'steak wrap': 5.0, 'mushroom': 5.5, 'sw pepper': 5.5, 'plain steak': 4.5, 'steak special': 5.75, 'pizza steak': 5.0, 'cheese steak': 5.0}
https://dl.dropboxusercontent.com/u/17481094/6foodtruck_2.jpg	Nora's Grill	{'grilled beef & kielbasa over rice': 7.0, 'calabacitas over rice / vegetarian': 7.0, 'grilled fish over rice': 0.0, 'grilled beef over rice': 7.0, 'grilled chiken salad': 7.0, 'grilled bbq chiken sandwich': 7.0, 'grilled chiken over rice': 7.0, 'grilled chiken tostadas': 7.0}
https://dl.dropboxusercontent.com/u/17481094/17foodtruck_2.jpg	Mexi-Philly	{'roasted peppers': 3.5, 'spinach': 3.5, 'shredded roast beef': 4.0, 'tofu': 3.5, 'shrimp': 5.0, 'bean': 2.5, 'eggplant': 3.5, 'plantain': 3.5, 'sweet potato': 3.5, 'shredded chicken breast': 4.0}
https://dl.dropboxusercontent.com/u/17481094/18foodtruck_2.jpg	Lucky's Mexican Spot	{'chorizo': 2.0, 'steak': 2.0, 'beef': 2.0}
https://dl.dropboxusercontent.com/u/17481094/1foodtruck_2.jpg	Fruit Cart	{'large': 'NA', 'strawberry&banana': 'NA', 'medium': 'NA'}
https://dl.dropboxusercontent.com/u/17481094/1foodtruck_1.jpg	Fruit Cart	{'medium 20oz': 4.0, 'small 16oz': 3.5, 'large 24oz': 4.5}
https://dl.dropboxusercontent.com/u/17481094/4foodtruck_4.jpg	Kim's Oriental Food	{'w. pineapple': 5.0, 'w. mushroom & bamboo shoot': 5.0, 'subgum w. tomato': 5.0, 'chicken or pork': 4.5, 'w. curry': 5.0, 'w. vegetable & tofu': 5.0, 'w. garlic sauce': 5.0, 'w. tomato': 5.0, 'beef or shrimp': 4.75, 'w. string bean': 5.0, 'subgum w. pineapple': 5.0, 'subgum w. mushroom and bamboo shoot': 5.0}
https://dl.dropboxusercontent.com/u/17481094/15foodtruck_4.jpg	Terry Cheese Steak Breakfast & Lunch	{'sdfsfsf': 3.0, 'sfsfdsfs': 'NA', 'chiken cheese steak': 'NA', 'plain steak': 'NA', 'mild sausege cheese': 'NA', 'hot sausege chili': 'NA', 'cheese steak': 'NA', 'plain cheese steak': 'NA'}
https://dl.dropboxusercontent.com/u/17481094/13foodtruck_1.jpg	Magic Carpet Foods	{}
https://dl.dropboxusercontent.com/u/17481094/15foodtruck_3.jpg	Terry Cheese Steak Breakfast & Lunch	{'cheese burger': 3.5, 'grilled chicken breast': 4.0, 'salmon burger': 3.0, 'turkey burger': 3.0, 'ham burger': 3.0, 'salmon cheese burger': 3.5, 'turkey cheese burger': 3.5, 'bacon cheese burger': 4.0, 'double cheese burger': 5.0}
